movie_title,movie_budget,movie_domestic_gross,movie_world_gross,movie_genre,movie_imdb_rating,movie_imdb_metascore,movie_poster,movie_director,movie_star1,movie_star2,movie_star3,movie_release_date,movie_release_year
SPIDER-MAN: HOMECOMING,"$175,000,000.00 ","$334,201,140.00 ","$878,271,291.00 ",action,7.4,73,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Jon Watts,Tom Holland,Michael Keaton,Robert Downey Jr.,7-Jul,2017
THE FATE OF THE FURIOUS,"$250,000,000.00 ","$225,764,765.00 ","$1,236,703,796.00 ",action,6.6,56,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,F. Gary Gray,Vin Diesel,Jason Statham,Dwayne Johnson,14-Apr,2017
THOR: RAGNAROK,"$180,000,000.00 ","$315,058,289.00 ","$850,482,778.00 ",action,7.9,74,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Taika Waititi,Chris Hemsworth,Tom Hiddleston,Cate Blanchett,3-Nov,2017
TRANSFORMERS: THE LAST KNIGHT,"$217,000,000.00 ","$130,168,683.00 ","$602,893,340.00 ",action,5.2,27,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Michael Bay,Mark Wahlberg,Anthony Hopkins,Josh Duhamel,21-Jun,2017
VALERIAN AND THE CITY OF A THOUSAND PLANETS,"$180,000,000.00 ","$40,479,370.00 ","$215,098,356.00 ",action,6.4,51,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Luc Besson,Dane DeHaan,Cara Delevingne,Clive Owen,21-Jul,2017
WONDER WOMAN,"$150,000,000.00 ","$412,563,408.00 ","$817,691,766.00 ",action,7.4,76,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Patty Jenkins,Gal Gadot,Chris Pine,Robin Wright,2-Jun,2017
BATMAN V SUPERMAN: DAWN OF JUSTICE,"$263,000,000.00 ","$330,360,194.00 ","$872,395,091.00 ",action,6.4,44,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Zack Snyder,Ben Affleck,Henry Cavill,Amy Adams,25-Mar,2016
CAPTAIN AMERICA: CIVIL WAR,"$250,000,000.00 ","$408,084,349.00 ","$1,151,899,586.00 ",action,7.8,75,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Joe Russo,Chris Evans,Robert Downey Jr.,Scarlett Johansson,6-May,2016
DEADPOOL,"$58,000,000.00 ","$363,070,709.00 ","$781,947,691.00 ",action,8,65,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Tim Miller,Ryan Reynolds,Morena Baccarin,T.J. Miller,12-Feb,2016
DOCTOR STRANGE,"$165,000,000.00 ","$232,641,920.00 ","$676,343,174.00 ",action,7.5,72,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Scott Derrickson,Benedict Cumberbatch,Chiwetel Ejiofor,Rachel McAdams,4-Nov,2016
ROGUE ONE: A STAR WARS STORY,"$200,000,000.00 ","$533,539,991.00 ","$1,055,083,596.00 ",action,7.8,65,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Gareth Edwards,Felicity Jones,Diego Luna,Alan Tudyk,16-Dec,2016
STAR TREK BEYOND,"$185,000,000.00 ","$158,848,340.00 ","$335,673,708.00 ",action,7,68,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Justin Lin,Chris Pine,Zachary Quinto,Karl Urban,22-Jul,2016
SUICIDE SQUAD,"$175,000,000.00 ","$325,100,054.00 ","$745,744,980.00 ",action,5.9,40,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,David Ayer,Will Smith,Jared Leto,Margot Robbie,5-Aug,2016
THE ACCOUNTANT,"$40,000,000.00 ","$86,260,045.00 ","$152,962,083.00 ",action,7.3,51,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Gavin O'Connor,Ben Affleck,Anna Kendrick,J.K. Simmons,14-Oct,2016
THE LEGEND OF TARZAN,"$180,000,000.00 ","$126,643,061.00 ","$348,902,025.00 ",action,6.2,44,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,David Yates,Alexander Skarsgård,Rory J Saper,Christian Stevens,1-Jul,2016
THE MAGNIFICENT SEVEN,"$90,000,000.00 ","$93,432,655.00 ","$162,122,642.00 ",action,6.8,54,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Antoine Fuqua,Denzel Washington,Chris Pratt,Ethan Hawke,23-Sep,2016
THE NICE GUYS,"$50,000,000.00 ","$36,261,763.00 ","$59,596,747.00 ",action,7.3,70,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Shane Black,Russell Crowe,Ryan Gosling,Angourie Rice,20-May,2016
THE REVENANT,"$135,000,000.00 ","$183,637,894.00 ","$532,938,302.00 ",action,8,76,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Alejandro G. Iñárritu,Leonardo DiCaprio,Tom Hardy,Will Poulter,8-Jan,2016
WARCRAFT,"$160,000,000.00 ","$47,365,290.00 ","$438,899,824.00 ",action,6.7,32,"https://m.media-amazon.com/images/M/MV5BMjIwNTM0Mzc5MV5BMl5BanBnXkFtZTgwMDk5NDU1ODE@._V1_UX67_CR0,0,67,98_AL_.jpg",Duncan Jones,Travis Fimmel,Paula Patton,Ben Foster,10-Jun,2016
ANT-MAN,"$130,000,000.00 ","$180,202,163.00 ","$518,858,449.00 ",action,7.3,64,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Peyton Reed,Paul Rudd,Michael Douglas,Corey Stoll,17-Jul,2015
AVENGERS: AGE OF ULTRON,"$365,000,000.00 ","$459,005,868.00 ","$1,395,316,979.00 ",action,7.3,66,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Joss Whedon,Robert Downey Jr.,Chris Evans,Mark Ruffalo,1-May,2015
BLACKHAT,"$70,000,000.00 ","$8,005,980.00 ","$19,665,004.00 ",action,5.4,51,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Michael Mann,Chris Hemsworth,Viola Davis,Tang Wei,16-Jan,2015
FURIOUS 7,"$190,000,000.00 ","$353,007,020.00 ","$1,514,553,486.00 ",action,7.1,67,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,James Wan,Vin Diesel,Paul Walker,Dwayne Johnson,3-Apr,2015
JURASSIC WORLD,"$215,000,000.00 ","$652,306,625.00 ","$1,669,963,641.00 ",action,6.9,59,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Colin Trevorrow,Chris Pratt,Bryce Dallas Howard,Ty Simpkins,12-Jun,2015
KINGSMAN: THE SECRET SERVICE,"$94,000,000.00 ","$128,261,724.00 ","$404,561,724.00 ",action,7.7,60,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Matthew Vaughn,Colin Firth,Taron Egerton,Samuel L. Jackson,13-Feb,2015
MAD MAX: FURY ROAD,"$150,000,000.00 ","$153,636,354.00 ","$365,769,378.00 ",action,8.1,90,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,George Miller,Tom Hardy,Charlize Theron,Nicholas Hoult,15-May,2015
SAN ANDREAS,"$110,000,000.00 ","$155,190,832.00 ","$456,258,539.00 ",action,6.1,43,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Brad Peyton,Dwayne Johnson,Carla Gugino,Alexandra Daddario,29-May,2015
SICARIO,"$30,000,000.00 ","$46,889,293.00 ","$84,264,182.00 ",action,7.6,82,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Denis Villeneuve,Emily Blunt,Josh Brolin,Benicio Del Toro,2-Oct,2015
THE HUNGER GAMES: MOCKINGJAY - PART 2,"$160,000,000.00 ","$281,723,902.00 ","$647,396,133.00 ",action,6.5,65,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Francis Lawrence,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,20-Nov,2015
THE MAN FROM U.N.C.L.E.,"$75,000,000.00 ","$45,445,109.00 ","$108,517,735.00 ",action,7.2,56,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Guy Ritchie,Henry Cavill,Armie Hammer,Alicia Vikander,14-Aug,2015
CAPTAIN AMERICA: THE WINTER SOLDIER,"$170,000,000.00 ","$259,746,958.00 ","$714,401,889.00 ",action,7.8,70,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Joe Russo,Chris Evans,Samuel L. Jackson,Scarlett Johansson,4-Apr,2014
DIVERGENT,"$85,000,000.00 ","$150,947,895.00 ","$276,014,965.00 ",action,6.6,48,"https://m.media-amazon.com/images/M/MV5BMTYxMzYwODE4OV5BMl5BanBnXkFtZTgwNDE5MzE2MDE@._V1_UX67_CR0,0,67,98_AL_.jpg",Neil Burger,Shailene Woodley,Theo James,Kate Winslet,21-Mar,2014
EDGE OF TOMORROW,"$178,000,000.00 ","$100,206,256.00 ","$367,028,980.00 ",action,7.9,71,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Doug Liman,Tom Cruise,Emily Blunt,Bill Paxton,6-Jun,2014
FURY,"$80,000,000 ","$85,817,906 ","$210,315,681 ",action,7.5,64,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,David Ayer,Brad Pitt,Shia LaBeouf,Logan Lerman,17-Oct,2014
GUARDIANS OF THE GALAXY,"$170,000,000.00 ","$333,714,112.00 ","$770,882,395.00 ",action,8,76,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,James Gunn,Chris Pratt,Vin Diesel,Bradley Cooper,1-Aug,2014
HERCULES,"$100,000,000.00 ","$72,688,614.00 ","$243,388,614.00 ",action,6,47,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Brett Ratner,Dwayne Johnson,John Hurt,Ian McShane,25-Jul,2014
JOHN WICK,"$30,000,000.00 ","$43,037,835.00 ","$76,010,510.00 ",action,7.4,68,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,David Leitch,Keanu Reeves,Michael Nyqvist,Alfie Allen,24-Oct,2014
SNOWPIERCER,"$40,000,000.00 ","$4,563,029.00 ","$86,808,204.00 ",action,7.1,84,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Bong Joon Ho,Chris Evans,Jamie Bell,Tilda Swinton,11-Jul,2014
THE EQUALIZER,"$55,000,000.00 ","$101,530,738.00 ","$192,903,624.00 ",action,7.2,57,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Antoine Fuqua,Denzel Washington,Marton Csokas,Chloë Grace Moretz,26-Sep,2014
THE HUNGER GAMES: MOCKINGJAY - PART 1,"$125,000,000.00 ","$337,135,885.00 ","$766,575,131.00 ",action,6.6,64,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Francis Lawrence,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,21-Nov,2014
THE MAZE RUNNER,"$34,000,000 ","$102,427,862 ","$348,319,861 ",action,6.8,57,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Wes Ball,Dylan O'Brien,Kaya Scodelario,Will Poulter,19-Sep,2014
2 GUNS,"$61,000,000.00 ","$75,612,460.00 ","$132,493,015.00 ",action,6.7,55,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Baltasar Kormákur,Denzel Washington,Mark Wahlberg,Paula Patton,2-Aug,2013
IRON MAN 3,"$200,000,000.00 ","$408,992,272.00 ","$1,215,392,272.00 ",action,7.1,62,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Shane Black,Robert Downey Jr.,Guy Pearce,Gwyneth Paltrow,3-May,2013
MAN OF STEEL,"$225,000,000.00 ","$291,045,518.00 ","$667,999,518.00 ",action,7.1,55,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Zack Snyder,Henry Cavill,Amy Adams,Michael Shannon,14-Jun,2013
OBLIVION,"$120,000,000.00 ","$89,107,235.00 ","$287,916,633.00 ",action,7,54,"https://m.media-amazon.com/images/M/MV5BMTQwMDY0MTA4MF5BMl5BanBnXkFtZTcwNzI3MDgxOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Joseph Kosinski,Tom Cruise,Morgan Freeman,Andrea Riseborough,19-Apr,2013
THE HUNGER GAMES: CATCHING FIRE,"$130,000,000.00 ","$424,668,047.00 ","$864,868,047.00 ",action,7.5,76,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Francis Lawrence,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,22-Nov,2013
WORLD WAR Z,"$190,000,000.00 ","$202,706,711.00 ","$531,861,650.00 ",action,7,63,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Marc Forster,Brad Pitt,Mireille Enos,Daniella Kertesz,21-Jun,2013
21 JUMP STREET,"$42,000,000.00 ","$138,447,667.00 ","$202,812,429.00 ",action,7.2,69,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Christopher Miller,Jonah Hill,Channing Tatum,Ice Cube,16-Mar,2012
JACK REACHER,"$60,000,000.00 ","$80,070,736.00 ","$217,370,736.00 ",action,7,50,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Christopher McQuarrie,Tom Cruise,Rosamund Pike,Richard Jenkins,21-Dec,2012
SKYFALL,"$200,000,000.00 ","$304,360,277.00 ","$1,110,526,981.00 ",action,7.8,81,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Sam Mendes,Daniel Craig,Javier Bardem,Naomie Harris,9-Nov,2012
THE AVENGERS,"$225,000,000.00 ","$623,357,910.00 ","$1,515,100,211.00 ",action,8,69,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Joss Whedon,Robert Downey Jr.,Chris Evans,Scarlett Johansson,4-May,2012
THE DARK KNIGHT RISES,"$230,000,000.00 ","$448,139,099.00 ","$1,082,228,107.00 ",action,8.4,78,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Christopher Nolan,Christian Bale,Tom Hardy,Anne Hathaway,20-Jul,2012
THE HUNGER GAMES,"$80,000,000 ","$408,010,692 ","$677,923,379 ",action,7.2,68,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Gary Ross,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,23-Mar,2012
CAPTAIN AMERICA: THE FIRST AVENGER,"$140,000,000.00 ","$176,654,505.00 ","$370,569,776.00 ",action,6.9,66,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Joe Johnston,Chris Evans,Hugo Weaving,Samuel L. Jackson,22-Jul,2011
DRIVE,"$15,000,000 ","$35,060,689 ","$81,357,930 ",action,7.8,78,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Nicolas Winding Refn,Ryan Gosling,Carey Mulligan,Bryan Cranston,16-Sep,2011
THOR,"$150,000,000.00 ","$181,030,624.00 ","$449,326,618.00 ",action,7,57,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Kenneth Branagh,Chris Hemsworth,Anthony Hopkins,Natalie Portman,6-May,2011
WARRIOR,"$25,000,000 ","$13,657,115 ","$24,215,385 ",action,8.2,71,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Gavin O'Connor,Tom Hardy,Nick Nolte,Joel Edgerton,9-Sep,2011
HOW TO TRAIN YOUR DRAGON,"$165,000,000.00 ","$217,581,232.00 ","$494,870,992.00 ",action,8.1,75,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Chris Sanders,(voice),(voice),(voice),26-Mar,2010
INCEPTION,"$160,000,000.00 ","$292,576,195.00 ","$728,537,960.00 ",action,8.8,74,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Christopher Nolan,Leonardo DiCaprio,Joseph Gordon-Levitt,Elliot Page,16-Jul,2010
IRON MAN 2,"$170,000,000.00 ","$312,433,331.00 ","$621,156,389.00 ",action,6.9,57,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Jon Favreau,Robert Downey Jr.,Mickey Rourke,Gwyneth Paltrow,7-May,2010
KICK-ASS,"$28,000,000.00 ","$48,071,303.00 ","$97,531,134.00 ",action,7.6,66,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Matthew Vaughn,Aaron Taylor-Johnson,Nicolas Cage,Chloë Grace Moretz,16-Apr,2010
KNIGHT AND DAY,"$117,000,000.00 ","$76,423,035.00 ","$258,751,370.00 ",action,6.3,46,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,James Mangold,Tom Cruise,Cameron Diaz,Peter Sarsgaard,23-Jun,2010
RED,"$60,000,000.00 ","$90,380,162.00 ","$196,439,693.00 ",action,7,60,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Robert Schwentke,Bruce Willis,Helen Mirren,Morgan Freeman,15-Oct,2010
SCOTT PILGRIM VS. THE WORLD,"$85,000,000 ","$32,841,100 ","$49,286,548 ",action,7.5,69,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Edgar Wright,Michael Cera,Mary Elizabeth Winstead,Kieran Culkin,13-Aug,2010
TRON: LEGACY,"$200,000,000.00 ","$172,062,763.00 ","$399,866,199.00 ",action,6.8,49,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Joseph Kosinski,Jeff Bridges,Garrett Hedlund,Olivia Wilde,17-Dec,2010
AVATAR,"$237,000,000.00 ","$785,221,649.00 ","$2,923,706,026.00 ",action,7.9,83,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,James Cameron,Sam Worthington,Zoe Saldana,Sigourney Weaver,18-Dec,2009
FAST & FURIOUS,"$85,000,000.00 ","$155,064,265.00 ","$359,347,833.00 ",action,6.5,46,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Justin Lin,Vin Diesel,Paul Walker,Michelle Rodriguez,3-Apr,2009
HARRY POTTER AND THE HALF-BLOOD PRINCE,"$250,000,000.00 ","$302,089,278.00 ","$929,411,069.00 ",action,7.6,78,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,David Yates,Daniel Radcliffe,Emma Watson,Rupert Grint,15-Jul,2009
STAR TREK,"$140,000,000.00 ","$257,730,019.00 ","$386,839,614.00 ",action,7.9,82,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,J.J. Abrams,Chris Pine,Zachary Quinto,Simon Pegg,8-May,2009
TAKEN,"$25,000,000 ","$145,000,989 ","$226,941,585 ",action,7.8,51,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Pierre Morel,Liam Neeson,Maggie Grace,Famke Janssen,30-Jan,2009
WATCHMEN,"$138,000,000.00 ","$107,509,799.00 ","$186,976,250.00 ",action,7.6,56,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Zack Snyder,Jackie Earle Haley,Patrick Wilson,Carla Gugino,6-Mar,2009
IRON MAN,"$186,000,000.00 ","$318,604,126.00 ","$585,171,547.00 ",action,7.9,79,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Jon Favreau,Robert Downey Jr.,Gwyneth Paltrow,Terrence Howard,2-May,2008
KUNG FU PANDA,"$130,000,000.00 ","$215,434,591.00 ","$631,910,531.00 ",action,7.6,74,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,John Stevenson,(voice),(voice),(voice),6-Jun,2008
THE DARK KNIGHT,"$185,000,000.00 ","$534,987,076.00 ","$1,006,234,167.00 ",action,9,84,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Christopher Nolan,Christian Bale,Heath Ledger,Aaron Eckhart,18-Jul,2008
THE INCREDIBLE HULK,"$137,500,000.00 ","$134,806,913.00 ","$265,573,859.00 ",action,6.6,61,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Louis Leterrier,Edward Norton,Liv Tyler,Tim Roth,13-Jun,2008
TROPIC THUNDER,"$90,000,000.00 ","$110,515,313.00 ","$191,145,256.00 ",action,7.1,71,"https://m.media-amazon.com/images/M/MV5BNDE5NjQzMDkzOF5BMl5BanBnXkFtZTcwODI3ODI3MQ@@._V1_UY98_CR1,0,67,98_AL_.jpg",Ben Stiller,Ben Stiller,Jack Black,Robert Downey Jr.,13-Aug,2008
CHILDREN OF MEN,"$76,000,000.00 ","$35,552,383.00 ","$69,845,011.00 ",action,7.9,84,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Alfonso Cuarón,Julianne Moore,Clive Owen,Chiwetel Ejiofor,5-Jan,2007
HARRY POTTER AND THE ORDER OF THE PHOENIX,"$150,000,000.00 ","$292,137,260.00 ","$939,619,849.00 ",action,7.5,71,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,David Yates,Daniel Radcliffe,Emma Watson,Rupert Grint,11-Jul,2007
I AM LEGEND,"$150,000,000.00 ","$256,393,010.00 ","$585,532,684.00 ",action,7.2,65,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Francis Lawrence,Will Smith,Alice Braga,Charlie Tahan,14-Dec,2007
SHOOTER,"$60,000,000.00 ","$47,003,582.00 ","$95,538,560.00 ",action,7.1,53,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Antoine Fuqua,Mark Wahlberg,Michael Peña,Rhona Mitra,23-Mar,2007
TRANSFORMERS,"$151,000,000.00 ","$319,246,193.00 ","$708,272,592.00 ",action,7,61,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Michael Bay,Shia LaBeouf,Megan Fox,Josh Duhamel,3-Jul,2007
APOCALYPTO,"$40,000,000.00 ","$50,866,635.00 ","$121,032,272.00 ",action,7.8,68,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Mel Gibson,Gerardo Taracena,Raoul Max Trujillo,Dalia Hernández,8-Dec,2006
CASINO ROYALE,"$102,000,000.00 ","$167,365,000.00 ","$594,420,216.00 ",action,8,80,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Martin Campbell,Daniel Craig,Eva Green,Judi Dench,17-Nov,2006
ROCKY BALBOA,"$24,000,000.00 ","$70,269,899.00 ","$156,229,050.00 ",action,7.1,63,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Sylvester Stallone,Sylvester Stallone,Antonio Tarver,Milo Ventimiglia,20-Dec,2006
THE FAST AND THE FURIOUS: TOKYO DRIFT,"$85,000,000.00 ","$62,615,510.00 ","$157,794,205.00 ",action,6,45,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Justin Lin,Lucas Black,Zachery Ty Bryan,Shad Moss,16-Jun,2006
V FOR VENDETTA,"$50,000,000.00 ","$70,511,035.00 ","$130,214,162.00 ",action,8.2,62,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,James McTeigue,Hugo Weaving,Natalie Portman,Rupert Graves,17-Mar,2006
BATMAN BEGINS,"$150,000,000.00 ","$205,343,774.00 ","$358,858,124.00 ",action,8.2,70,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Christopher Nolan,Christian Bale,Michael Caine,Ken Watanabe,15-Jun,2005
CONSTANTINE,"$75,000,000.00 ","$75,976,178.00 ","$221,593,554.00 ",action,7,50,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Francis Lawrence,Keanu Reeves,Rachel Weisz,Djimon Hounsou,18-Feb,2005
KING KONG,"$207,000,000.00 ","$218,080,025.00 ","$550,517,357.00 ",action,7.2,81,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Peter Jackson,Naomi Watts,Jack Black,Adrien Brody,14-Dec,2005
KINGDOM OF HEAVEN,"$110,000,000.00 ","$47,398,413.00 ","$218,674,938.00 ",action,7.2,63,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Ridley Scott,Orlando Bloom,Eva Green,Liam Neeson,6-May,2005
WAR OF THE WORLDS,"$132,000,000.00 ","$234,280,354.00 ","$606,836,535.00 ",action,6.5,73,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Steven Spielberg,Tom Cruise,Dakota Fanning,Tim Robbins,29-Jun,2005
COLLATERAL,"$60,000,000.00 ","$100,170,152.00 ","$217,602,967.00 ",action,7.5,71,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Michael Mann,Tom Cruise,Jamie Foxx,Jada Pinkett Smith,6-Aug,2004
NATIONAL TREASURE,"$100,000,000.00 ","$173,005,002.00 ","$331,323,410.00 ",action,6.9,40,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Jon Turteltaub,Nicolas Cage,Diane Kruger,Justin Bartha,19-Nov,2004
THE DAY AFTER TOMORROW,"$125,000,000.00 ","$186,740,799.00 ","$555,840,117.00 ",action,6.4,47,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Roland Emmerich,Dennis Quaid,Jake Gyllenhaal,Emmy Rossum,28-May,2004
THE INCREDIBLES,"$92,000,000.00 ","$261,441,092.00 ","$631,441,092.00 ",action,8,90,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Brad Bird,(voice),(voice),(voice),5-Nov,2004
2 FAST 2 FURIOUS,"$76,000,000.00 ","$127,120,058.00 ","$236,410,607.00 ",action,5.9,38,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,John Singleton,Paul Walker,Tyrese Gibson,Cole Hauser,6-Jun,2003
OLDBOY,"$3,000,000 ","$707,391 ","$6,219,559 ",action,8.4,77,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Park Chan-wook,Choi Min-sik,Yoo Ji-tae,Kang Hye-jeong,21-Nov,2003
THE ITALIAN JOB,"$60,000,000.00 ","$106,126,012.00 ","$176,262,839.00 ",action,7,68,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,F. Gary Gray,Donald Sutherland,Mark Wahlberg,Edward Norton,30-May,2003
THE LORD OF THE RINGS: THE RETURN OF THE KING,"$94,000,000.00 ","$377,845,905.00 ","$1,120,210,896.00 ",action,9,94,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Peter Jackson,Elijah Wood,Viggo Mortensen,Ian McKellen,17-Dec,2003
BLACK HAWK DOWN,"$95,000,000.00 ","$108,638,745.00 ","$159,691,085.00 ",action,7.7,74,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Ridley Scott,Josh Hartnett,Ewan McGregor,Tom Sizemore,18-Jan,2002
MINORITY REPORT,"$102,000,000.00 ","$132,024,714.00 ","$358,824,714.00 ",action,7.6,80,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Steven Spielberg,Tom Cruise,Colin Farrell,Samantha Morton,21-Jun,2002
SPIDER-MAN,"$139,000,000.00 ","$403,706,375.00 ","$821,706,375.00 ",action,7.4,73,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Sam Raimi,Tobey Maguire,Kirsten Dunst,Willem Dafoe,3-May,2002
THE BOURNE IDENTITY,"$60,000,000.00 ","$121,468,960.00 ","$214,357,371.00 ",action,7.9,68,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Doug Liman,Franka Potente,Matt Damon,Chris Cooper,14-Jun,2002
